kind,N,trial,ms
descending,89600,7,1
descending,89700,1,1
descending,89700,2,1
descending,89700,3,1
descending,89700,4,1
descending,89700,5,1
descending,89700,6,1
descending,89700,7,1
descending,89800,1,1
descending,89800,2,1
descending,89800,3,1
descending,89800,4,1
descending,89800,5,1
descending,89800,6,1
descending,89800,7,1
descending,89900,1,1
descending,89900,2,1
descending,89900,3,1
descending,89900,4,1
descending,89900,5,1
descending,89900,6,1
descending,89900,7,1
descending,90000,1,1
descending,90000,2,1
descending,90000,3,1
descending,90000,4,1
descending,90000,5,1
descending,90000,6,1
descending,90000,7,1
descending,90100,1,1
descending,90100,2,1
descending,90100,3,1
descending,90100,4,1
descending,90100,5,1
descending,90100,6,1
descending,90100,7,1
descending,90200,1,1
descending,90200,2,1
descending,90200,3,1
descending,90200,4,1
descending,90200,5,1
descending,90200,6,1
descending,90200,7,1
descending,90300,1,1
descending,90300,2,1
descending,90300,3,1
descending,90300,4,1
descending,90300,5,1
descending,90300,6,1
descending,90300,7,1
descending,90400,1,1
descending,90400,2,1
descending,90400,3,1
descending,90400,4,1
descending,90400,5,1
descending,90400,6,1
descending,90400,7,1
descending,90500,1,1
descending,90500,2,1
descending,90500,3,1
descending,90500,4,1
descending,90500,5,1
descending,90500,6,1
descending,90500,7,1
descending,90600,1,1
descending,90600,2,1
descending,90600,3,1
descending,90600,4,1
descending,90600,5,1
descending,90600,6,1
descending,90600,7,1
descending,90700,1,1
descending,90700,2,1
descending,90700,3,1
descending,90700,4,1
descending,90700,5,1
descending,90700,6,1
descending,90700,7,1
descending,90800,1,1
descending,90800,2,1
descending,90800,3,1
descending,90800,4,1
descending,90800,5,1
descending,90800,6,1
descending,90800,7,1
descending,90900,1,1
descending,90900,2,1
descending,90900,3,1
descending,90900,4,1
descending,90900,5,1
descending,90900,6,1
descending,90900,7,1
descending,91000,1,1
descending,91000,2,1
descending,91000,3,1
descending,91000,4,1
descending,91000,5,1
descending,91000,6,1
descending,91000,7,1
descending,91100,1,1
descending,91100,2,1
descending,91100,3,1
descending,91100,4,1
descending,91100,5,1
descending,91100,6,1
descending,91100,7,1
descending,91200,1,1
descending,91200,2,1
descending,91200,3,1
descending,91200,4,1
descending,91200,5,1
descending,91200,6,1
descending,91200,7,1
descending,91300,1,1
descending,91300,2,1
descending,91300,3,1
descending,91300,4,1
descending,91300,5,1
descending,91300,6,1
descending,91300,7,1
descending,91400,1,1
descending,91400,2,1
descending,91400,3,1
descending,91400,4,1
descending,91400,5,1
descending,91400,6,1
descending,91400,7,1
descending,91500,1,1
descending,91500,2,1
descending,91500,3,1
descending,91500,4,1
descending,91500,5,1
descending,91500,6,1
descending,91500,7,1
descending,91600,1,1
descending,91600,2,1
descending,91600,3,1
descending,91600,4,1
descending,91600,5,1
descending,91600,6,1
descending,91600,7,1
descending,91700,1,1
descending,91700,2,1
descending,91700,3,1
descending,91700,4,1
descending,91700,5,1
descending,91700,6,1
descending,91700,7,1
descending,91800,1,1
descending,91800,2,1
descending,91800,3,1
descending,91800,4,1
descending,91800,5,1
descending,91800,6,1
descending,91800,7,1
descending,91900,1,1
descending,91900,2,1
descending,91900,3,1
descending,91900,4,1
descending,91900,5,1
descending,91900,6,1
descending,91900,7,1
descending,92000,1,1
descending,92000,2,1
descending,92000,3,1
descending,92000,4,1
descending,92000,5,1
descending,92000,6,1
descending,92000,7,1
descending,92100,1,1
descending,92100,2,1
descending,92100,3,1
descending,92100,4,1
descending,92100,5,1
descending,92100,6,1
descending,92100,7,1
descending,92200,1,1
descending,92200,2,1
descending,92200,3,1
descending,92200,4,1
descending,92200,5,1
descending,92200,6,1
descending,92200,7,1
descending,92300,1,1
descending,92300,2,1
descending,92300,3,1
descending,92300,4,1
descending,92300,5,1
descending,92300,6,1
descending,92300,7,1
descending,92400,1,1
descending,92400,2,1
descending,92400,3,1
descending,92400,4,1
descending,92400,5,1
descending,92400,6,1
descending,92400,7,1
descending,92500,1,1
descending,92500,2,1
descending,92500,3,1
descending,92500,4,1
descending,92500,5,1
descending,92500,6,1
descending,92500,7,1
descending,92600,1,1
descending,92600,2,1
descending,92600,3,1
descending,92600,4,1
descending,92600,5,1
descending,92600,6,1
descending,92600,7,1
descending,92700,1,1
descending,92700,2,1
descending,92700,3,1
descending,92700,4,1
descending,92700,5,1
descending,92700,6,1
descending,92700,7,1
descending,92800,1,1
descending,92800,2,1
descending,92800,3,1
descending,92800,4,1
descending,92800,5,1
descending,92800,6,1
descending,92800,7,1
descending,92900,1,1
descending,92900,2,1
descending,92900,3,1
descending,92900,4,1
descending,92900,5,1
descending,92900,6,1
descending,92900,7,1
descending,93000,1,1
descending,93000,2,1
descending,93000,3,1
descending,93000,4,1
descending,93000,5,1
descending,93000,6,1
descending,93000,7,1
descending,93100,1,1
descending,93100,2,1
descending,93100,3,1
descending,93100,4,1
descending,93100,5,1
descending,93100,6,1
descending,93100,7,1
descending,93200,1,1
descending,93200,2,1
descending,93200,3,1
descending,93200,4,1
descending,93200,5,1
descending,93200,6,1
descending,93200,7,1
descending,93300,1,1
descending,93300,2,1
descending,93300,3,1
descending,93300,4,1
descending,93300,5,1
descending,93300,6,1
descending,93300,7,1
descending,93400,1,1
descending,93400,2,1
descending,93400,3,1
descending,93400,4,1
descending,93400,5,1
descending,93400,6,1
descending,93400,7,1
descending,93500,1,1
descending,93500,2,1
descending,93500,3,1
descending,93500,4,1
descending,93500,5,1
descending,93500,6,1
descending,93500,7,1
descending,93600,1,1
descending,93600,2,1
descending,93600,3,1
descending,93600,4,1
descending,93600,5,1
descending,93600,6,1
descending,93600,7,1
descending,93700,1,1
descending,93700,2,1
descending,93700,3,1
descending,93700,4,1
descending,93700,5,1
descending,93700,6,1
descending,93700,7,1
descending,93800,1,1
descending,93800,2,1
descending,93800,3,1
descending,93800,4,1
descending,93800,5,1
descending,93800,6,1
descending,93800,7,1
descending,93900,1,1
descending,93900,2,1
descending,93900,3,1
descending,93900,4,1
descending,93900,5,1
descending,93900,6,1
descending,93900,7,1
descending,94000,1,1
descending,94000,2,1
descending,94000,3,1
descending,94000,4,1
descending,94000,5,1
descending,94000,6,1
descending,94000,7,1
descending,94100,1,1
descending,94100,2,1
descending,94100,3,1
descending,94100,4,1
descending,94100,5,1
descending,94100,6,1
descending,94100,7,1
descending,94200,1,1
descending,94200,2,1
descending,94200,3,1
descending,94200,4,1
descending,94200,5,1
descending,94200,6,1
descending,94200,7,1
descending,94300,1,1
descending,94300,2,1
descending,94300,3,1
descending,94300,4,1
descending,94300,5,1
descending,94300,6,1
descending,94300,7,1
descending,94400,1,1
descending,94400,2,1
descending,94400,3,1
descending,94400,4,1
descending,94400,5,1
descending,94400,6,1
descending,94400,7,1
descending,94500,1,1
descending,94500,2,1
descending,94500,3,1
descending,94500,4,1
descending,94500,5,1
descending,94500,6,1
descending,94500,7,1
descending,94600,1,1
descending,94600,2,1
descending,94600,3,1
descending,94600,4,1
descending,94600,5,1
descending,94600,6,1
descending,94600,7,1
descending,94700,1,1
descending,94700,2,1
descending,94700,3,1
descending,94700,4,1
descending,94700,5,1
descending,94700,6,1
descending,94700,7,1
descending,94800,1,1
descending,94800,2,1
descending,94800,3,1
descending,94800,4,1
descending,94800,5,1
descending,94800,6,1
descending,94800,7,1
descending,94900,1,1
descending,94900,2,1
descending,94900,3,1
descending,94900,4,1
descending,94900,5,1
descending,94900,6,1
descending,94900,7,1
descending,95000,1,1
descending,95000,2,1
descending,95000,3,1
descending,95000,4,1
descending,95000,5,1
descending,95000,6,1
descending,95000,7,1
descending,95100,1,1
descending,95100,2,1
descending,95100,3,1
descending,95100,4,1
descending,95100,5,1
descending,95100,6,1
descending,95100,7,1
descending,95200,1,1
descending,95200,2,1
descending,95200,3,1
descending,95200,4,1
descending,95200,5,1
descending,95200,6,1
descending,95200,7,1
descending,95300,1,1
descending,95300,2,1
descending,95300,3,1
descending,95300,4,1
descending,95300,5,1
descending,95300,6,1
descending,95300,7,1
descending,95400,1,1
descending,95400,2,1
descending,95400,3,1
descending,95400,4,1
descending,95400,5,1
descending,95400,6,2
descending,95400,7,1
descending,95500,1,1
descending,95500,2,1
descending,95500,3,1
descending,95500,4,1
descending,95500,5,1
descending,95500,6,1
descending,95500,7,1
descending,95600,1,1
descending,95600,2,1
descending,95600,3,1
descending,95600,4,1
descending,95600,5,1
descending,95600,6,1
descending,95600,7,1
descending,95700,1,1
descending,95700,2,1
descending,95700,3,1
descending,95700,4,1
descending,95700,5,1
descending,95700,6,1
descending,95700,7,1
descending,95800,1,1
descending,95800,2,1
descending,95800,3,1
descending,95800,4,1
descending,95800,5,1
descending,95800,6,1
descending,95800,7,1
descending,95900,1,1
descending,95900,2,1
descending,95900,3,1
descending,95900,4,1
descending,95900,5,1
descending,95900,6,1
descending,95900,7,1
descending,96000,1,1
descending,96000,2,1
descending,96000,3,1
descending,96000,4,1
descending,96000,5,1
descending,96000,6,1
descending,96000,7,1
descending,96100,1,1
descending,96100,2,1
descending,96100,3,1
descending,96100,4,1
descending,96100,5,1
descending,96100,6,1
descending,96100,7,1
descending,96200,1,1
descending,96200,2,1
descending,96200,3,1
descending,96200,4,1
descending,96200,5,1
descending,96200,6,1
descending,96200,7,1
descending,96300,1,1
descending,96300,2,1
descending,96300,3,1
descending,96300,4,1
descending,96300,5,1
descending,96300,6,1
descending,96300,7,1
descending,96400,1,1
descending,96400,2,1
descending,96400,3,1
descending,96400,4,1
descending,96400,5,1
descending,96400,6,1
descending,96400,7,1
descending,96500,1,1
descending,96500,2,1
descending,96500,3,1
descending,96500,4,1
descending,96500,5,1
descending,96500,6,1
descending,96500,7,1
descending,96600,1,1
descending,96600,2,1
descending,96600,3,1
descending,96600,4,1
descending,96600,5,1
descending,96600,6,1
descending,96600,7,1
descending,96700,1,1
descending,96700,2,1
descending,96700,3,1
descending,96700,4,1
descending,96700,5,1
descending,96700,6,1
descending,96700,7,1
descending,96800,1,1
descending,96800,2,1
descending,96800,3,1
descending,96800,4,1
descending,96800,5,1
descending,96800,6,1
descending,96800,7,1
descending,96900,1,1
descending,96900,2,1
descending,96900,3,1
descending,96900,4,1
descending,96900,5,1
descending,96900,6,1
descending,96900,7,1
descending,97000,1,1
descending,97000,2,1
descending,97000,3,1
descending,97000,4,1
descending,97000,5,1
descending,97000,6,1
descending,97000,7,1
descending,97100,1,1
descending,97100,2,1
descending,97100,3,1
descending,97100,4,1
descending,97100,5,1
descending,97100,6,1
descending,97100,7,1
descending,97200,1,1
descending,97200,2,1
descending,97200,3,1
descending,97200,4,1
descending,97200,5,1
descending,97200,6,2
descending,97200,7,1
descending,97300,1,1
descending,97300,2,1
descending,97300,3,1
descending,97300,4,1
descending,97300,5,1
descending,97300,6,1
descending,97300,7,1
descending,97400,1,1
descending,97400,2,1
descending,97400,3,1
descending,97400,4,1
descending,97400,5,1
descending,97400,6,1
descending,97400,7,1
descending,97500,1,1
descending,97500,2,1
descending,97500,3,1
descending,97500,4,1
descending,97500,5,1
descending,97500,6,1
descending,97500,7,1
descending,97600,1,1
descending,97600,2,1
descending,97600,3,1
descending,97600,4,1
descending,97600,5,1
descending,97600,6,1
descending,97600,7,1
descending,97700,1,1
descending,97700,2,1
descending,97700,3,1
descending,97700,4,1
descending,97700,5,1
descending,97700,6,1
descending,97700,7,1
descending,97800,1,1
descending,97800,2,1
descending,97800,3,1
descending,97800,4,1
descending,97800,5,1
descending,97800,6,1
descending,97800,7,1
descending,97900,1,1
descending,97900,2,1
descending,97900,3,1
descending,97900,4,1
descending,97900,5,1
descending,97900,6,1
descending,97900,7,1
descending,98000,1,1
descending,98000,2,1
descending,98000,3,1
descending,98000,4,1
descending,98000,5,1
descending,98000,6,1
descending,98000,7,1
descending,98100,1,1
descending,98100,2,1
descending,98100,3,1
descending,98100,4,1
descending,98100,5,1
descending,98100,6,1
descending,98100,7,1
descending,98200,1,1
descending,98200,2,1
descending,98200,3,1
descending,98200,4,1
descending,98200,5,1
descending,98200,6,1
descending,98200,7,1
descending,98300,1,1
descending,98300,2,1
descending,98300,3,2
descending,98300,4,1
descending,98300,5,2
descending,98300,6,2
descending,98300,7,2
descending,98400,1,2
descending,98400,2,2
descending,98400,3,1
descending,98400,4,2
descending,98400,5,3
descending,98400,6,3
descending,98400,7,3
descending,98500,1,3
descending,98500,2,1
descending,98500,3,2
descending,98500,4,2
descending,98500,5,2
descending,98500,6,1
descending,98500,7,1
descending,98600,1,1
descending,98600,2,2
descending,98600,3,2
descending,98600,4,1
descending,98600,5,1
descending,98600,6,1
descending,98600,7,1
descending,98700,1,1
descending,98700,2,1
descending,98700,3,1
descending,98700,4,2
descending,98700,5,1
descending,98700,6,1
descending,98700,7,1
descending,98800,1,1
descending,98800,2,1
descending,98800,3,1
descending,98800,4,1
descending,98800,5,2
descending,98800,6,1
descending,98800,7,1
descending,98900,1,1
descending,98900,2,1
descending,98900,3,1
descending,98900,4,2
descending,98900,5,1
descending,98900,6,2
descending,98900,7,1
descending,99000,1,1
descending,99000,2,2
descending,99000,3,1
descending,99000,4,1
descending,99000,5,2
descending,99000,6,1
descending,99000,7,1
descending,99100,1,1
descending,99100,2,1
descending,99100,3,1
descending,99100,4,1
descending,99100,5,1
descending,99100,6,1
descending,99100,7,1
descending,99200,1,1
descending,99200,2,1
descending,99200,3,1
descending,99200,4,1
descending,99200,5,1
descending,99200,6,1
descending,99200,7,1
descending,99300,1,1
descending,99300,2,2
descending,99300,3,2
descending,99300,4,2
descending,99300,5,3
descending,99300,6,4
descending,99300,7,1
descending,99400,1,1
descending,99400,2,1
descending,99400,3,2
descending,99400,4,1
descending,99400,5,1
descending,99400,6,1
descending,99400,7,1
descending,99500,1,1
descending,99500,2,1
descending,99500,3,2
descending,99500,4,1
descending,99500,5,1
descending,99500,6,1
descending,99500,7,1
descending,99600,1,1
descending,99600,2,1
descending,99600,3,1
descending,99600,4,1
descending,99600,5,1
descending,99600,6,1
descending,99600,7,1
descending,99700,1,1
descending,99700,2,1
descending,99700,3,1
descending,99700,4,1
descending,99700,5,1
descending,99700,6,1
descending,99700,7,1
descending,99800,1,1
descending,99800,2,1
descending,99800,3,1
descending,99800,4,1
descending,99800,5,1
descending,99800,6,1
descending,99800,7,1
descending,99900,1,1
descending,99900,2,1
descending,99900,3,1
descending,99900,4,1
descending,99900,5,1
descending,99900,6,1
descending,99900,7,1
descending,100000,1,1
descending,100000,2,1
descending,100000,3,1
descending,100000,4,1
descending,100000,5,1
descending,100000,6,1
descending,100000,7,1
almost_sorted,500,1,0
almost_sorted,500,2,0
almost_sorted,500,3,0
almost_sorted,500,4,0
almost_sorted,500,5,0
almost_sorted,500,6,0
almost_sorted,500,7,0
almost_sorted,600,1,0
almost_sorted,600,2,0
almost_sorted,600,3,0
almost_sorted,600,4,0
almost_sorted,600,5,0
almost_sorted,600,6,0
almost_sorted,600,7,0
almost_sorted,700,1,0
